PredictedValue,PredictionConfidence,Order Priority,Customer Segment,Product Category,Product Sub Category,Product Container,Product Name,Profit,Quantity Ordered,Sales,Gross Unit Price,Shipping Cost,Ship Mode,Ship Date,City,Order Line ID,# of Order Lines,Order ID,# of Orders,Customer ID,# of Customers,Customer Name,Grouped Sub Category,Discount,Order Date,{Row Count}
Refunded,0.83,Medium,Home Office,Office Supplies,Paper,Small Box,Southworth 25% Cotton Antique Laid Paper & Envelopes,-4.87,9,79.2,8.8,4.82,Regular Air,'2013-04-08',Moscow,2081,2081,91513,91513,786,786,Jason Bray,Stationery,2.22,'2013-04-06 14:09:19.000',1
Delivered,1,Critical,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Advantus Push Pins,-6.8,7,15.62,2.3,1.38,Regular Air,'2013-04-07',Moscow,2431,2431,87134,87134,925,925,Ruth Dudley,Stationery,0.36,'2013-04-06 01:37:34.000',1
Delivered,0.88,High,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,Martin-Yale Premier Letter Opener,-169.21,13,160.89,13.6,4.59,Regular Air,'2013-04-07',Tijuana,4291,4291,90248,90248,1618,1618,June Roberts,Stationery,7.49,'2013-04-06 14:26:52.000',1
Refunded,0.5,Low,Corporate,Office Supplies,Storage & Organization,Small Box,"Fellowes Personal Hanging Folder Files, Navy",-77.65,7,98.27,14.18,5.5,Express Air,'2013-04-14',Victoria,6093,6093,89102,89102,2240,2240,Maurice Kelly,Furniture,0.94,'2013-04-06 12:43:59.000',1
Refunded,0.87,Not Specified,Home Office,Office Supplies,Labels,Small Box,Avery 485,42.85,5,60.86,13.23,0.5,Regular Air,'2013-04-09',Paris,6908,6908,91017,91017,2539,2539,Max Hubbard,Stationery,4.06,'2013-04-07 04:00:45.000',1
Refunded,0.85,Medium,Corporate,Technology,Telephones and Communication,Small Box,g520,357.48,9,626.76,69.64,5.26,Regular Air,'2013-04-09',Recife,3728,3728,87086,87086,1410,1410,Charles Ward,Computer & Electronics,17.62,'2013-04-07 05:20:07.000',1
Refunded,0.61,Not Specified,Home Office,Office Supplies,Storage & Organization,Small Box,"Hot File 7-Pocket, Floor Stand",103.37,1,184.58,188.35,19.99,Regular Air,'2013-04-09',Charlotte,6916,6916,91017,91017,2540,2540,Helen Ferguson,Furniture,3.8,'2013-04-07 08:39:59.000',1
Refunded,0.59,Medium,Small Business,Furniture,Office Furnishings,Small Pack,"Executive Impressions 12"" Wall Clock",36.77,4,70.09,18.64,8.99,Express Air,'2013-04-09',St. Petersburg,1804,1804,87765,87765,683,683,Seth Merrill,Furniture,2.19,'2013-04-07 07:46:39.000',1
Refunded,0.52,Low,Home Office,Furniture,Office Furnishings,Small Box,Eldon Executive Woodline II Cherry Finish Desk Accessories,76.31,5,209.28,43.15,18.98,Regular Air,'2013-04-15',London,700,700,88941,88941,268,268,James Beck,Furniture,4.31,'2013-04-07 16:57:51.000',1
Refunded,0.51,Medium,Corporate,Technology,Telephones and Communication,Small Box,g520,523.9,36,2507.04,69.64,5.26,Regular Air,'2013-04-09',Rio de Janeiro,3744,3744,10277,10277,1413,1413,Pamela Wiley,Computer & Electronics,84.09,'2013-04-07 00:12:19.000',1
Delivered,0.51,Low,Home Office,Furniture,Office Furnishings,Small Box,Eldon Executive Woodline II Cherry Finish Desk Accessories,51.13,21,878.97,43.15,18.98,Regular Air,'2013-04-15',London,719,719,5509,5509,272,272,Eleanor Swain,Furniture,41.52,'2013-04-07 15:27:58.000',1
Delivered,0.8,Low,Corporate,Technology,Computer Peripherals,Small Box,Keytronic Designer 104- Key Black Keyboard,-560.68,36,1384.13,42.72,19.99,Regular Air,'2013-04-10',Seattle,1869,1869,8994,8994,698,698,Nelson Hensley,Computer & Electronics,108.24,'2013-04-07 09:19:49.000',1
Refunded,0.61,Low,Home Office,Office Supplies,Envelopes,Small Box,Staples Brown Kraft Recycled Clasp Envelopes,-28.89,11,63.49,5.89,5.3,Regular Air,'2013-04-13',Glasgow,718,718,5509,5509,272,272,Eleanor Swain,Stationery,2.71,'2013-04-07 14:56:48.000',1
Refunded,0.59,Low,Home Office,Office Supplies,Envelopes,Small Box,Staples Brown Kraft Recycled Clasp Envelopes,-21.72,3,17.32,5.89,5.3,Regular Air,'2013-04-13',Glasgow,699,699,88941,88941,268,268,James Beck,Stationery,0.28,'2013-04-07 22:34:23.000',1
Delivered,0.65,Low,Corporate,Technology,Computer Peripherals,Small Box,Keytronic Designer 104- Key Black Keyboard,-560.68,9,346.03,42.72,19.99,Regular Air,'2013-04-10',Perth,1857,1857,89848,89848,696,696,Johnny Reid,Computer & Electronics,21.03,'2013-04-07 03:25:28.000',1
Delivered,0.99,Critical,Corporate,Office Supplies,Appliances,Small Box,Belkin F9M820V08 8 Outlet Surge,275.81,9,404.16,45.36,4.62,Express Air,'2013-04-11',Hong Kong,5171,5171,86686,86686,1935,1935,Diana Coble Hubbard,Furniture,12.71,'2013-04-08 23:10:18.000',1
Refunded,0.74,Low,Consumer,Technology,Computer Peripherals,Small Pack,"TDK 4.7GB DVD-R Spindle, 15/Pack",329.65,12,487.63,43.23,1.99,Regular Air,'2013-04-13',Merida,4286,4286,87823,87823,1614,1614,Wayne Lutz,Computer & Electronics,18.35,'2013-04-08 15:18:14.000',1
Refunded,0.87,Not Specified,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Presstex Flexible Ring Binders,26.11,9,39.74,4.8,1.49,Regular Air,'2013-04-10',Nantes,7005,7005,91447,91447,2563,2563,Karen Warren,Stationery,2.1,'2013-04-08 13:25:36.000',1
Delivered,0.98,Critical,Consumer,Office Supplies,Paper,Small Box,Xerox 1932,232.05,10,355.3,37.4,5.09,Regular Air,'2013-04-10',Hartford,8550,8550,89314,89314,3098,3098,Lorraine Boykin,Stationery,17.19,'2013-04-08 00:39:29.000',1
Delivered,0.99,Critical,Small Business,Office Supplies,Envelopes,Small Box,Grip Seal Envelopes,-57.79,7,32.69,4.67,4.99,Regular Air,'2013-04-10',London,25,25,86837,86837,15,15,Timothy Reese,Stationery,0.36,'2013-04-08 18:52:09.000',1
Delivered,1,Critical,Consumer,Technology,Office Machines,Jumbo Box,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,2494.2,10,3935.39,423.16,48.26,Delivery Truck,'2013-04-11',Libreville,3108,3108,85939,85939,1186,1186,Glenda Herbert,Computer & Electronics,229.83,'2013-04-09 18:32:36.000',1
Refunded,0.74,Medium,Corporate,Technology,Telephones and Communication,Small Box,StarTAC 3000,568.35,8,989.22,132.96,7.69,Regular Air,'2013-04-11',Recife,3361,3361,88410,88410,1271,1271,Joanne Church,Computer & Electronics,51.5,'2013-04-09 04:30:44.000',1
Refunded,0.54,Low,Consumer,Technology,Telephones and Communication,Small Box,5185,695.01,11,1279.18,122.41,8.99,Regular Air,'2013-04-14',Shanghai,7787,7787,86454,86454,2851,2851,Annie Sherrill,Computer & Electronics,50.09,'2013-04-09 03:36:46.000',1
Refunded,0.83,Not Specified,Corporate,Office Supplies,Envelopes,Small Box,Tyvek Side-Opening Peel & Seel Expanding Envelopes,53.67,3,275.01,95.49,19.99,Regular Air,'2013-04-12',Riyadh,7773,7773,85928,85928,2847,2847,Vanessa Day,Stationery,8.12,'2013-04-09 17:12:02.000',1
Delivered,0.79,High,Consumer,Technology,Computer Peripherals,Small Box,Targus USB Numeric Keypad,5.5,7,275.44,43.24,6.5,Express Air,'2013-04-12',Yaounde,3080,3080,89787,89787,1178,1178,Sandy Hunt,Computer & Electronics,19.41,'2013-04-09 20:21:38.000',1
Delivered,1,High,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Global Leather Executive Chair,-292.37,10,3481.95,370.42,39,Delivery Truck,'2013-04-12',Istanbul,3079,3079,89787,89787,1178,1178,Sandy Hunt,Furniture,198.12,'2013-04-09 01:50:31.000',1
Delivered,1,High,Consumer,Furniture,Tables,Jumbo Drum,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",-356.62,7,2349.19,368.79,60,Delivery Truck,'2013-04-11',San Pedro,3081,3081,89787,89787,1178,1178,Sandy Hunt,Furniture,165.53,'2013-04-09 00:59:04.000',1
Refunded,0.62,Not Specified,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 318,-8.48,7,18.87,2.93,1.25,Regular Air,'2013-04-11',Paris,6333,6333,89609,89609,2334,2334,Stephanie Hawkins,Stationery,0.96,'2013-04-09 00:30:58.000',1
Delivered,0.65,Low,Home Office,Technology,Computer Peripherals,Small Pack,Fuji Slim Jewel Case CD-R,-53.95,46,95.4,2.23,1.99,Regular Air,'2013-04-12',Santiago,320,320,58914,58914,117,117,Linda Weiss,Computer & Electronics,6.03,'2013-04-09 09:22:29.000',1
Refunded,0.8,Not Specified,Small Business,Office Supplies,Appliances,Small Box,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",-184.05,8,118.79,15.63,13.32,Regular Air,'2013-04-12',Marseille,6332,6332,89609,89609,2334,2334,Stephanie Hawkins,Furniture,4.39,'2013-04-09 10:00:07.000',1
Refunded,0.54,Low,Home Office,Technology,Computer Peripherals,Small Pack,Fuji Slim Jewel Case CD-R,-53.95,12,24.89,2.23,1.99,Regular Air,'2013-04-12',Belfast,311,311,89585,89585,115,115,Dwight M Carr,Computer & Electronics,1.32,'2013-04-09 05:36:10.000',1
Refunded,0.83,Not Specified,Corporate,Furniture,Office Furnishings,Medium Box,DAX Solid Wood Frames,-71.85,9,90.93,10.31,6.02,Regular Air,'2013-04-11',Riyadh,7774,7774,85928,85928,2847,2847,Vanessa Day,Furniture,1.86,'2013-04-09 03:37:34.000',1
Refunded,0.86,Not Specified,Corporate,Office Supplies,Pens & Art Supplies,Small Box,Hunt Boston Vacuum Mount KS Pencil Sharpener,-26.69,1,33.61,36.93,7.73,Regular Air,'2013-04-12',Riyadh,7775,7775,85928,85928,2847,2847,Vanessa Day,Stationery,1.76,'2013-04-09 14:45:43.000',1
Refunded,0.69,Not Specified,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Major Accentâ„¢ Highlighters,23.76,7,50.2,7.47,2.35,Regular Air,'2013-04-12',Riyadh,6610,6610,91109,91109,2430,2430,Kimberly Reilly,Stationery,1.99,'2013-04-10 00:43:40.000',1
Delivered,1,Not Specified,Home Office,Office Supplies,Appliances,Jumbo Drum,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",745.92,7,2302.9,346.3,91.05,Delivery Truck,'2013-04-12',Buenos Aires,2844,2844,90977,90977,1103,1103,Sidney Bowling,Furniture,107.11,'2013-04-10 00:07:58.000',1
Refunded,0.9,Not Specified,Consumer,Office Supplies,Appliances,Medium Box,Harmony HEPA Quiet Air Purifiers,27.6,8,90.9,12.35,6.96,Regular Air,'2013-04-14',Yaounde,3103,3103,85940,85940,1185,1185,Lee Xu,Furniture,5.37,'2013-04-10 01:36:19.000',1
Refunded,0.88,Not Specified,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Fiskars Softgrip Scissors,11.42,5,56.21,11.59,3.37,Regular Air,'2013-04-12',Raleigh,8227,8227,87041,87041,2999,2999,Kim McCarthy,Stationery,2.26,'2013-04-10 04:32:52.000',1
Delivered,1,Not Specified,Home Office,Office Supplies,Appliances,Jumbo Drum,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",745.92,29,9540.57,346.3,91.05,Delivery Truck,'2013-04-12',Sydney,2850,2850,27456,27456,1104,1104,Timothy Ross,Furniture,535.32,'2013-04-10 01:47:28.000',1
Delivered,0.87,High,Home Office,Technology,Office Machines,Medium Box,"210 Trimline Phone, White",-51.5,2,32.75,16.88,11.28,Regular Air,'2013-04-12',Canberra,1152,1152,86010,86010,451,451,Joyce Murray,Computer & Electronics,0.89,'2013-04-10 14:09:22.000',1
Delivered,0.76,High,Corporate,Furniture,Office Furnishings,Small Pack,Aluminum Document Frame,73.8,9,116.1,12.9,2.85,Regular Air,'2013-04-13',Santiago,7832,7832,88278,88278,2862,2862,Carrie High,Furniture,0.57,'2013-04-11 03:34:10.000',1
Refunded,0.77,Not Specified,Small Business,Office Supplies,Paper,Small Box,14-7/8 x 11 Blue Bar Computer Printout Paper,-4.31,2,98.36,50.7,19.99,Regular Air,'2013-04-14',Perth,1137,1137,88083,88083,445,445,Judy Barrett,Stationery,3.51,'2013-04-11 00:58:41.000',1
Delivered,0.75,High,Consumer,Office Supplies,Storage & Organization,Small Box,Steel Personal Filing/Posting Tote,5.9,2,71.21,37.48,6.31,Regular Air,'2013-04-15',Moscow,2410,2410,90492,90492,918,918,Kerry Jernigan,Furniture,3.48,'2013-04-12 21:13:50.000',1
Delivered,0.74,High,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme Elite Stainless Steel Scissors,-6.12,6,47.52,8.8,2.64,Regular Air,'2013-04-13',Kaliningrad,2416,2416,90492,90492,919,919,Tracy Livingston,Stationery,3.36,'2013-04-12 07:00:35.000',1
Delivered,0.7,High,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"Fellowes Twister Kit, Gray/Clear, 3/pkg",-154.86,9,74.12,8.49,8.94,Regular Air,'2013-04-15',Lipetsk,2421,2421,90492,90492,920,920,Jessie Kelly,Stationery,2.69,'2013-04-13 00:25:44.000',1
Delivered,0.99,Critical,Small Business,Technology,Computer Peripherals,Small Pack,"Imation Neon 80 Minute CD-R Spindle, 50/Pack",158.51,7,246,35.86,1.99,Regular Air,'2013-04-16',Milan,7501,7501,89017,89017,2738,2738,Sherri Kramer,Computer & Electronics,4.05,'2013-04-13 13:40:04.000',1
Refunded,0.73,Medium,Home Office,Technology,Computer Peripherals,Small Box,Acco Keyboard-In-A-Box,-22.04,8,243.22,30.71,4,Express Air,'2013-04-17',Bristol,871,871,89726,89726,331,331,Bradley Pollock,Computer & Electronics,2.89,'2013-04-14 08:53:36.000',1
Delivered,1,Medium,Home Office,Furniture,Tables,Jumbo Box,Hon 94000 Series Round Tables,-691.56,5,1469.08,312.57,54.12,Delivery Truck,'2013-04-16',Nottingham,869,869,89726,89726,329,329,Faye Dyer,Furniture,65.66,'2013-04-15 00:08:54.000',1
Delivered,1,Low,Home Office,Furniture,Bookcases,Jumbo Box,"Bush Westfield Collection Bookcases, Fully Assembled",-187.03,4,387.91,106.57,35.84,Delivery Truck,'2013-04-20',Ryazan,2450,2450,90844,90844,940,940,Albert Maxwell,Stationery,19.36,'2013-04-14 00:00:02.000',1
Refunded,0.9,Not Specified,Consumer,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,-96.2,12,817.91,74.9,3.5,Regular Air,'2013-04-16',Hobart,1482,1482,88880,88880,568,568,Peter McConnell,Furniture,57.8,'2013-04-15 06:03:10.000',1
Delivered,1,Critical,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Hon GuestStacker Chair,-377.54,5,1076.45,239.21,28.16,Delivery Truck,'2013-04-18',Madrid,4165,4165,87424,87424,1559,1559,Zachary Maynard,Furniture,65.38,'2013-04-15 19:20:32.000',1
Refunded,0.83,Not Specified,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",-194.06,7,110.88,16,15.09,Regular Air,'2013-04-16',Tijuana,4270,4270,87994,87994,1607,1607,Kathleen Huang Hall,Stationery,3.5,'2013-04-15 19:12:40.000',1
Refunded,0.79,Not Specified,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Suede Grain Vinyl Binders,19.94,9,26.37,2.93,1.49,Express Air,'2013-04-18',Canberra,1731,1731,91213,91213,653,653,Ann Katz,Stationery,0.73,'2013-04-16 01:06:27.000',1
Delivered,0.85,High,Home Office,Technology,Telephones and Communication,Small Box,SC7868i,-43.93,9,1184.67,132.96,8.99,Regular Air,'2013-04-19',Vancouver,5132,5132,85895,85895,1916,1916,Marcia Feldman,Computer & Electronics,24.88,'2013-04-16 01:41:21.000',1
Delivered,1,Critical,Corporate,Technology,Office Machines,Jumbo Drum,Epson DFX-8500 Dot Matrix Printer,-383.67,2,5113.41,2691.27,29.7,Delivery Truck,'2013-04-18',Tijuana,5845,5845,86003,86003,2139,2139,Jon Kendall,Computer & Electronics,270.78,'2013-04-16 15:48:40.000',1
Delivered,0.99,Critical,Small Business,Office Supplies,Labels,Small Box,Avery 48,43.39,11,67.93,6.64,0.5,Regular Air,'2013-04-18',Cairo,2693,2693,87846,87846,1041,1041,Mildred Chase,Stationery,3.56,'2013-04-17 00:21:42.000',1
Delivered,0.99,Low,Corporate,Office Supplies,Storage & Organization,Small Box,Smead Adjustable Mobile File Trolley with Lockable Top,-38.27,10,4335.42,442.39,19.99,Regular Air,'2013-04-18',El Paso,7112,7112,87772,87772,2593,2593,Anne Schultz,Furniture,165.05,'2013-04-17 00:13:39.000',1
Delivered,0.99,Critical,Small Business,Technology,Computer Peripherals,Small Box,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",-13.3,6,332.93,59.03,4,Regular Air,'2013-04-19',Buenos Aires,2692,2692,87846,87846,1041,1041,Mildred Chase,Computer & Electronics,15.95,'2013-04-17 01:06:18.000',1
Delivered,0.93,High,Corporate,Technology,Telephones and Communication,Small Box,M70,-562.93,2,263.26,132.96,8.99,Regular Air,'2013-04-19',Santiago,7841,7841,11013,11013,2867,2867,Dana Teague,Computer & Electronics,10.07,'2013-04-17 13:50:50.000',1
Delivered,0.82,High,Corporate,Technology,Telephones and Communication,Small Box,M70,-103.74,1,131.63,132.96,8.99,Regular Air,'2013-04-19',Nagoya,7852,7852,85827,85827,2868,2868,Eugene Clayton,Computer & Electronics,4.42,'2013-04-17 02:31:48.000',1
Refunded,0.68,Medium,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory34,255.23,5,440.14,90.75,0.99,Regular Air,'2013-04-21',Cape Town,4962,4962,86958,86958,1827,1827,Vincent Hale,Computer & Electronics,18.1,'2013-04-18 02:54:20.000',1
Delivered,1,Medium,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather Task Chair, Black",215.86,6,518.54,94.97,42,Delivery Truck,'2013-04-19',Santiago,7275,7275,86063,86063,2655,2655,Benjamin Lam,Furniture,37.77,'2013-04-18 02:56:15.000',1
Refunded,0.55,Medium,Home Office,Technology,Computer Peripherals,Small Box,Gyration Ultra Professional Cordless Optical Suite,133.35,4,1143.47,317.63,7.18,Regular Air,'2013-04-20',Beijing,5697,5697,87889,87889,2097,2097,Patsy Shea,Computer & Electronics,69.96,'2013-04-18 01:09:38.000',1
Delivered,1,Critical,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",87.69,6,812.79,138.23,30,Delivery Truck,'2013-04-20',Melbourne,1748,1748,88678,88678,665,665,Miriam Mueller,Furniture,31.16,'2013-04-18 10:31:24.000',1
Refunded,0.62,Medium,Home Office,Furniture,Office Furnishings,Wrap Bag,Ultra Commercial Grade Dual Valve Door Closer,37.56,10,395.74,42.1,3.04,Regular Air,'2013-04-21',Hong Kong,5698,5698,87889,87889,2098,2098,Tracy Dyer,Furniture,14.48,'2013-04-18 00:37:33.000',1
Delivered,0.7,Medium,Corporate,Office Supplies,Storage & Organization,Small Box,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",-499.67,7,352.3,55.92,19.99,Express Air,'2013-04-20',Cape Town,4956,4956,86958,86958,1826,1826,Kate Peck,Furniture,23.74,'2013-04-18 10:17:28.000',1
Delivered,1,Medium,Corporate,Furniture,Bookcases,Jumbo Box,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",-415.31,2,198.22,106.57,57.38,Delivery Truck,'2013-04-22',Mossel Bay,4961,4961,86958,86958,1827,1827,Vincent Hale,Stationery,11.74,'2013-04-18 01:36:53.000',1
Refunded,0.56,Low,Corporate,Office Supplies,Appliances,Medium Box,Honeywell Quietcare HEPA Air Cleaner,372.94,7,581.07,83.01,13.99,Regular Air,'2013-04-27',Hong Kong,5188,5188,88871,88871,1940,1940,Eileen McDonald,Furniture,11.98,'2013-04-19 00:04:54.000',1
Delivered,0.99,High,Home Office,Technology,Copiers and Fax,Large Box,Canon PC-428 Personal Copier,609.97,5,960.32,211.06,24.49,Express Air,'2013-04-22',Johannesburg,6026,6026,88029,88029,2212,2212,Stacy Chang,Computer & Electronics,59.33,'2013-04-19 04:28:42.000',1
Delivered,0.58,Low,Corporate,Office Supplies,Rubber Bands,Wrap Bag,"OIC Colored Binder Clips, Assorted Sizes",13.53,10,35.53,3.78,1.63,Regular Air,'2013-04-24',Hong Kong,5166,5166,86687,86687,1933,1933,William Crawford,Stationery,1.11,'2013-04-19 16:27:09.000',1
Delivered,0.98,Low,Home Office,Furniture,Office Furnishings,Medium Box,Eldon Cleatmat Plusâ„¢ Chair Mats for High Pile Carpets,-39.31,8,664.65,83.92,48.2,Regular Air,'2013-04-27',Nottingham,397,397,89522,89522,152,152,Kent Kerr,Furniture,21.1,'2013-04-19 20:28:29.000',1
Delivered,1,Low,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",-1804.75,10,1194.16,129.8,70.2,Delivery Truck,'2013-04-25',Hong Kong,5189,5189,88871,88871,1940,1940,Eileen McDonald,Furniture,67.81,'2013-04-19 03:59:47.000',1
Refunded,0.62,Medium,Small Business,Office Supplies,Paper,Small Box,Xerox Blank Computer Paper,33.9,3,56.94,21.09,5.77,Express Air,'2013-04-21',Leeds,616,616,90479,90479,240,240,Gilbert Scarborough,Stationery,4.22,'2013-04-20 07:05:06.000',1
Delivered,0.82,High,Home Office,Office Supplies,Envelopes,Small Box,Wausau Papers Astrobrights Colored Envelopes,13.42,5,28.71,6.31,2.5,Regular Air,'2013-04-23',Leeds,392,392,89523,89523,151,151,Geoffrey Zhu,Stationery,1.48,'2013-04-20 10:07:21.000',1
Delivered,1,Medium,Small Business,Furniture,Tables,Jumbo Box,"Bevis Round Bullnose 29"" High Table Top",759.04,11,2834.09,274.09,66.67,Delivery Truck,'2013-04-22',Sheffield,621,621,90479,90479,241,241,Amy Ellis Holder,Furniture,158.95,'2013-04-20 03:19:52.000',1
Delivered,0.88,High,Home Office,Office Supplies,Envelopes,Small Box,Colored Envelopes,-27.01,9,33.96,3.89,2.5,Express Air,'2013-04-21',Rio de Janeiro,3333,3333,86534,86534,1259,1259,Keith Hobbs,Stationery,1.5,'2013-04-20 01:57:40.000',1
Delivered,0.64,Low,Small Business,Office Supplies,Paper,Small Box,Xerox 1951,59.38,3,93.17,32.69,9.18,Express Air,'2013-04-22',Madison,6964,6964,88657,88657,2549,2549,Martha Bowers,Stationery,4.06,'2013-04-21 12:31:20.000',1
Delivered,0.88,High,Small Business,Office Supplies,Paper,Small Box,Xerox 1893,105.47,7,284.59,43.25,17.48,Regular Air,'2013-04-22',Standerton,5524,5524,89334,89334,2038,2038,Peter Adams,Stationery,13.78,'2013-04-21 06:13:39.000',1
Delivered,0.62,Low,Small Business,Office Supplies,Paper,Small Box,Xerox 1951,59.38,12,372.67,32.69,9.18,Express Air,'2013-04-22',Los Angeles,6949,6949,40997,40997,2548,2548,Wayne Bass,Stationery,20.52,'2013-04-21 05:27:07.000',1
